id,type,category,name,translation,file,sounds,error,ini
2096,PACENOTE,LINE,GRIP_MIDDLE,Grip Mittig,grip_middle.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
2096,PACENOTE,LINE,GRIP_MIDDLE,Grip Mittig,grip_middle.ogg,2,,pacenotes/Rbr.ini/line/Extended.ini
2097,PACENOTE,LINE,GRIP_IN,Grip Innen,grip_in.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
2097,PACENOTE,LINE,GRIP_IN,Grip Innen,grip_in.ogg,2,,pacenotes/Rbr.ini/line/Extended.ini
2098,PACENOTE,LINE,GRIP_OUT,Grip Außen,grip_out.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
2098,PACENOTE,LINE,GRIP_OUT,Grip Außen,grip_out.ogg,2,,pacenotes/Rbr.ini/line/Extended.ini
2099,PACENOTE,LINE,GO_ROUND,Rund Fahren,go_round.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
2099,PACENOTE,LINE,GO_ROUND,Rund Fahren,go_round.ogg,2,,pacenotes/Rbr.ini/line/Extended.ini
2100,PACENOTE,LINE,FROM_LEFT,Von Links,from_left.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
2100,PACENOTE,LINE,FROM_LEFT,Von Links,from_left.ogg,2,,pacenotes/Rbr.ini/line/Extended.ini
2101,PACENOTE,LINE,FROM_RIGHT,Von Rechts,from_right.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
2101,PACENOTE,LINE,FROM_RIGHT,Von Rechts,from_right.ogg,2,,pacenotes/Rbr.ini/line/Extended.ini
2102,PACENOTE,ADDITIONAL,DOUBLE,Doppelt,double.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
2102,PACENOTE,ADDITIONAL,DOUBLE,Doppelt,double.ogg,2,,pacenotes/Rbr.ini/additional/Extended.ini
2103,PACENOTE,ADDITIONAL,HALF_LONG,Halblang,halflong.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
2103,PACENOTE,ADDITIONAL,HALF_LONG,Halblang,halflong.ogg,3,,pacenotes/Rbr.ini/additional/Extended.ini
2104,PACENOTE,ADJECTIVES,NIU_LOIVA_ALKU,Spät (Niu),late.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2104,PACENOTE,ADJECTIVES,NIU_LOIVA_ALKU,Spät (Niu),late.ogg,3,,pacenotes/Rbr.ini/adjectives/Extended.ini
2105,PACENOTE,LINKS,TO_FINISH,Ins Ziel,tofinish.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/links/Extended.ini
2105,PACENOTE,LINKS,TO_FINISH,Ins Ziel,tofinish.ogg,1,,pacenotes/Rbr.ini/links/Extended.ini
2106,PACENOTE,OBSTACLES,FLAT_JUMP,Flacher Sprung,flat_jump.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
2106,PACENOTE,OBSTACLES,FLAT_JUMP,Flacher Sprung,flat_jump.ogg,2,,pacenotes/Rbr.ini/obstacles/Extended.ini
2107,PACENOTE,OBSTACLES,JUMP_DAB,"['Sprung', 'anbremsen']",jump_dab.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
2107,PACENOTE,OBSTACLES,JUMP_DAB,"['Sprung', 'anbremsen']",jump_dab.ogg,2,,pacenotes/Rbr.ini/obstacles/Extended.ini
2108,PACENOTE,OBSTACLES,OVER_JUMP,Über Sprung,over_jump.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
2108,PACENOTE,OBSTACLES,OVER_JUMP,Über Sprung,over_jump.ogg,2,,pacenotes/Rbr.ini/obstacles/Extended.ini
2109,PACENOTE,OBSTACLES,SMALL_CREST,Kuppe klein,small_crest.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
2109,PACENOTE,OBSTACLES,SMALL_CREST,Kuppe klein,small_crest.ogg,2,,pacenotes/Rbr.ini/obstacles/Extended.ini
2110,PACENOTE,LINKS,DIST21,21,21.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/links/Extended.ini
2110,PACENOTE,LINKS,DIST21,21,21.ogg,1,,pacenotes/Rbr.ini/links/Extended.ini
2111,PACENOTE,LINKS,DIST31,31,31.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/links/Extended.ini
2111,PACENOTE,LINKS,DIST31,31,31.ogg,1,,pacenotes/Rbr.ini/links/Extended.ini
2112,PACENOTE,LINKS,DIST41,41,41.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/links/Extended.ini
2112,PACENOTE,LINKS,DIST41,41,41.ogg,1,,pacenotes/Rbr.ini/links/Extended.ini
2113,PACENOTE,LINKS,DIST51,51,51.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/links/Extended.ini
2113,PACENOTE,LINKS,DIST51,51,51.ogg,1,,pacenotes/Rbr.ini/links/Extended.ini
2114,PACENOTE,LINKS,DIST61,61,61.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/links/Extended.ini
2114,PACENOTE,LINKS,DIST61,61,61.ogg,1,,pacenotes/Rbr.ini/links/Extended.ini
2115,PACENOTE,LINKS,DIST71,71,71.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/links/Extended.ini
2115,PACENOTE,LINKS,DIST71,71,71.ogg,1,,pacenotes/Rbr.ini/links/Extended.ini
2116,PACENOTE,LINKS,DIST81,81,81.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/links/Extended.ini
2116,PACENOTE,LINKS,DIST81,81,81.ogg,1,,pacenotes/Rbr.ini/links/Extended.ini
2117,PACENOTE,LINKS,DIST101,101,101.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/links/Extended.ini
2117,PACENOTE,LINKS,DIST101,101,101.ogg,1,,pacenotes/Rbr.ini/links/Extended.ini
2118,PACENOTE,LINKS,DIST121,121,121.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/links/Extended.ini
2118,PACENOTE,LINKS,DIST121,121,121.ogg,1,,pacenotes/Rbr.ini/links/Extended.ini
2119,PACENOTE,LINKS,DIST141,141,141.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/links/Extended.ini
2119,PACENOTE,LINKS,DIST141,141,141.ogg,1,,pacenotes/Rbr.ini/links/Extended.ini
2120,PACENOTE,LINKS,DIST151,151,151.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/links/Extended.ini
2120,PACENOTE,LINKS,DIST151,151,151.ogg,1,,pacenotes/Rbr.ini/links/Extended.ini
2121,PACENOTE,LINKS,DIST161,161,161.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/links/Extended.ini
2121,PACENOTE,LINKS,DIST161,161,161.ogg,1,,pacenotes/Rbr.ini/links/Extended.ini
2122,PACENOTE,LINKS,DIST181,181,181.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/links/Extended.ini
2122,PACENOTE,LINKS,DIST181,181,181.ogg,1,,pacenotes/Rbr.ini/links/Extended.ini
2123,PACENOTE,LINKS,DIST201,201,201.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/links/Extended.ini
2123,PACENOTE,LINKS,DIST201,201,201.ogg,1,,pacenotes/Rbr.ini/links/Extended.ini
2124,PACENOTE,LINKS,DIST251,251,251.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/links/Extended.ini
2124,PACENOTE,LINKS,DIST251,251,251.ogg,1,,pacenotes/Rbr.ini/links/Extended.ini
2125,PACENOTE,LINKS,DIST301,301,301.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/links/Extended.ini
2125,PACENOTE,LINKS,DIST301,301,301.ogg,1,,pacenotes/Rbr.ini/links/Extended.ini
2126,PACENOTE,LINKS,DIST351,351,351.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/links/Extended.ini
2126,PACENOTE,LINKS,DIST351,351,351.ogg,1,,pacenotes/Rbr.ini/links/Extended.ini
2127,PACENOTE,LINKS,DIST401,401,401.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/links/Extended.ini
2127,PACENOTE,LINKS,DIST401,401,401.ogg,1,,pacenotes/Rbr.ini/links/Extended.ini
2128,PACENOTE,LINKS,DIST451,451,451.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/links/Extended.ini
2128,PACENOTE,LINKS,DIST451,451,451.ogg,1,,pacenotes/Rbr.ini/links/Extended.ini
2129,PACENOTE,LINKS,DIST501,501,501.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/links/Extended.ini
2129,PACENOTE,LINKS,DIST501,501,501.ogg,1,,pacenotes/Rbr.ini/links/Extended.ini
2130,PACENOTE,LINKS,DIST601,601,601.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/links/Extended.ini
2130,PACENOTE,LINKS,DIST601,601,601.ogg,1,,pacenotes/Rbr.ini/links/Extended.ini
2131,PACENOTE,LINKS,DIST701,701,701.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/links/Extended.ini
2131,PACENOTE,LINKS,DIST701,701,701.ogg,1,,pacenotes/Rbr.ini/links/Extended.ini
2132,PACENOTE,LINKS,DIST801,801,801.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/links/Extended.ini
2132,PACENOTE,LINKS,DIST801,801,801.ogg,1,,pacenotes/Rbr.ini/links/Extended.ini
2133,PACENOTE,LINKS,DIST901,901,901.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/links/Extended.ini
2133,PACENOTE,LINKS,DIST901,901,901.ogg,1,,pacenotes/Rbr.ini/links/Extended.ini
2134,PACENOTE,LINKS,DIST1001,1001,1001.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/links/Extended.ini
2134,PACENOTE,LINKS,DIST1001,1001,1001.ogg,1,,pacenotes/Rbr.ini/links/Extended.ini
2135,PACENOTE,CONSTRUCTION,BALE_IN,Ballen Innen,bale_in.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/construction/Extended.ini
2135,PACENOTE,CONSTRUCTION,BALE_IN,Ballen Innen,bale_in.ogg,2,,pacenotes/Rbr.ini/construction/Extended.ini
2136,PACENOTE,CONSTRUCTION,BALE_OUT,Ballen Außen,bale_out.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/construction/Extended.ini
2136,PACENOTE,CONSTRUCTION,BALE_OUT,Ballen Außen,bale_out.ogg,2,,pacenotes/Rbr.ini/construction/Extended.ini
2137,PACENOTE,CONSTRUCTION,TIRES_IN,Reifen Innen,tires_in.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/construction/Extended.ini
2137,PACENOTE,CONSTRUCTION,TIRES_IN,Reifen Innen,tires_in.ogg,2,,pacenotes/Rbr.ini/construction/Extended.ini
2138,PACENOTE,CONSTRUCTION,TIRES_OUT,Reifen Außen,tires_out.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/construction/Extended.ini
2138,PACENOTE,CONSTRUCTION,TIRES_OUT,Reifen Außen,tires_out.ogg,2,,pacenotes/Rbr.ini/construction/Extended.ini
2139,PACENOTE,CONSTRUCTION,ROCK_IN,Stein Innen,rock_in.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/construction/Extended.ini
2139,PACENOTE,CONSTRUCTION,ROCK_IN,Stein Innen,rock_in.ogg,2,,pacenotes/Rbr.ini/construction/Extended.ini
2140,PACENOTE,CONSTRUCTION,ROCK_OUT,Stein Außen,rock_out.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/construction/Extended.ini
2140,PACENOTE,CONSTRUCTION,ROCK_OUT,Stein Außen,rock_out.ogg,2,,pacenotes/Rbr.ini/construction/Extended.ini
2141,PACENOTE,CONSTRUCTION,FENCE_IN,Zaun Innen,fence_in.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/construction/Extended.ini
2141,PACENOTE,CONSTRUCTION,FENCE_IN,Zaun Innen,fence_in.ogg,2,,pacenotes/Rbr.ini/construction/Extended.ini
2142,PACENOTE,CONSTRUCTION,FENCE_OUT,Zaun Außen,fence_out.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/construction/Extended.ini
2142,PACENOTE,CONSTRUCTION,FENCE_OUT,Zaun Außen,fence_out.ogg,2,,pacenotes/Rbr.ini/construction/Extended.ini
2143,PACENOTE,CONSTRUCTION,TREE_IN,Baum Innen,tree_in.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/construction/Extended.ini
2143,PACENOTE,CONSTRUCTION,TREE_IN,Baum Innen,tree_in.ogg,2,,pacenotes/Rbr.ini/construction/Extended.ini
2144,PACENOTE,CONSTRUCTION,TREE_OUT,Baum Außen,tree_out.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/construction/Extended.ini
2144,PACENOTE,CONSTRUCTION,TREE_OUT,Baum Außen,tree_out.ogg,2,,pacenotes/Rbr.ini/construction/Extended.ini
2145,PACENOTE,CONSTRUCTION,DITCH_IN,Graben Innen,ditch_in.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/construction/Extended.ini
2145,PACENOTE,CONSTRUCTION,DITCH_IN,Graben Innen,ditch_in.ogg,2,,pacenotes/Rbr.ini/construction/Extended.ini
2146,PACENOTE,CONSTRUCTION,DITCH_OUT,Graben Außen,ditch_out.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/construction/Extended.ini
2146,PACENOTE,CONSTRUCTION,DITCH_OUT,Graben Außen,ditch_out.ogg,2,,pacenotes/Rbr.ini/construction/Extended.ini
2147,PACENOTE,CONSTRUCTION,DROP_IN,Uneben Innen,drop_in.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/construction/Extended.ini
2147,PACENOTE,CONSTRUCTION,DROP_IN,Uneben Innen,drop_in.ogg,2,,pacenotes/Rbr.ini/construction/Extended.ini
2148,PACENOTE,CONSTRUCTION,DROP_OUT,Uneben Außen,drop_out.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/construction/Extended.ini
2148,PACENOTE,CONSTRUCTION,DROP_OUT,Uneben Außen,drop_out.ogg,2,,pacenotes/Rbr.ini/construction/Extended.ini
2149,PACENOTE,CONSTRUCTION,HOUSE_IN,Haus Innen,house_in.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/construction/Extended.ini
2149,PACENOTE,CONSTRUCTION,HOUSE_IN,Haus Innen,house_in.ogg,2,,pacenotes/Rbr.ini/construction/Extended.ini
2150,PACENOTE,CONSTRUCTION,HOUSE_OUT,Haus Außen,house_out.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/construction/Extended.ini
2150,PACENOTE,CONSTRUCTION,HOUSE_OUT,Haus Außen,house_out.ogg,2,,pacenotes/Rbr.ini/construction/Extended.ini
2151,PACENOTE,CONSTRUCTION,NIU_BARRIER_IN,Schranke Innen (Niu),fence_in.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/construction/Extended.ini
2151,PACENOTE,CONSTRUCTION,NIU_BARRIER_IN,Schranke Innen (Niu),fence_in.ogg,2,,pacenotes/Rbr.ini/construction/Extended.ini
2152,PACENOTE,CONSTRUCTION,NIU_BARRIER_OUT,Schranke Außen (Niu),fence_out.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/construction/Extended.ini
2152,PACENOTE,CONSTRUCTION,NIU_BARRIER_OUT,Schranke Außen (Niu),fence_out.ogg,2,,pacenotes/Rbr.ini/construction/Extended.ini
2153,PACENOTE,CONSTRUCTION,SIGN_IN,Schild Innen,sign_in.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/construction/Extended.ini
2153,PACENOTE,CONSTRUCTION,SIGN_IN,Schild Innen,sign_in.ogg,2,,pacenotes/Rbr.ini/construction/Extended.ini
2154,PACENOTE,CONSTRUCTION,SIGN_OUT,Schild Außen,sign_out.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/construction/Extended.ini
2154,PACENOTE,CONSTRUCTION,SIGN_OUT,Schild Außen,sign_out.ogg,2,,pacenotes/Rbr.ini/construction/Extended.ini
2155,PACENOTE,CONSTRUCTION,POST_IN,Pfosten Innen,post_in.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/construction/Extended.ini
2155,PACENOTE,CONSTRUCTION,POST_IN,Pfosten Innen,post_in.ogg,2,,pacenotes/Rbr.ini/construction/Extended.ini
2156,PACENOTE,CONSTRUCTION,POST_OUT,Pfosten Außen,post_out.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/construction/Extended.ini
2156,PACENOTE,CONSTRUCTION,POST_OUT,Pfosten Außen,post_out.ogg,2,,pacenotes/Rbr.ini/construction/Extended.ini
2157,PACENOTE,CONSTRUCTION,LOG_IN,Stamm Innen,log_in.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/construction/Extended.ini
2157,PACENOTE,CONSTRUCTION,LOG_IN,Stamm Innen,log_in.ogg,2,,pacenotes/Rbr.ini/construction/Extended.ini
2158,PACENOTE,CONSTRUCTION,LOG_OUT,Stamm Außen,log_out.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/construction/Extended.ini
2158,PACENOTE,CONSTRUCTION,LOG_OUT,Stamm Außen,log_out.ogg,2,,pacenotes/Rbr.ini/construction/Extended.ini
2159,PACENOTE,LINE,CUT_THROUGH,Durchschneiden,cut_through.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
2159,PACENOTE,LINE,CUT_THROUGH,Durchschneiden,cut_through.ogg,2,,pacenotes/Rbr.ini/line/Extended.ini
2160,PACENOTE,PREPOSITIONS,AT_TREE,Bei Baum,at_tree.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/prepositions/Extended.ini
2160,PACENOTE,PREPOSITIONS,AT_TREE,Bei Baum,at_tree.ogg,2,,pacenotes/Rbr.ini/prepositions/Extended.ini
2161,PACENOTE,PREPOSITIONS,AT_TREES,Bei Bäumen,at_trees.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/prepositions/Extended.ini
2161,PACENOTE,PREPOSITIONS,AT_TREES,Bei Bäumen,at_trees.ogg,2,,pacenotes/Rbr.ini/prepositions/Extended.ini
2162,PACENOTE,PREPOSITIONS,AT_BALE,Bei Ballen,at_bale.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/prepositions/Extended.ini
2162,PACENOTE,PREPOSITIONS,AT_BALE,Bei Ballen,at_bale.ogg,2,,pacenotes/Rbr.ini/prepositions/Extended.ini
2163,PACENOTE,PREPOSITIONS,AT_ROCK,Bei Fels,at_rock.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/prepositions/Extended.ini
2163,PACENOTE,PREPOSITIONS,AT_ROCK,Bei Fels,at_rock.ogg,2,,pacenotes/Rbr.ini/prepositions/Extended.ini
2164,PACENOTE,PREPOSITIONS,AT_GUARDRAIL,Bei Leitplanke,at_guardrail.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/prepositions/Extended.ini
2164,PACENOTE,PREPOSITIONS,AT_GUARDRAIL,Bei Leitplanke,at_guardrail.ogg,2,,pacenotes/Rbr.ini/prepositions/Extended.ini
2165,PACENOTE,PREPOSITIONS,AT_BANNER,Bei Banner,at_banner.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/prepositions/Extended.ini
2165,PACENOTE,PREPOSITIONS,AT_BANNER,Bei Banner,at_banner.ogg,2,,pacenotes/Rbr.ini/prepositions/Extended.ini
2166,PACENOTE,PREPOSITIONS,AT_TAPE,Bei Band,at_tape.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/prepositions/Extended.ini
2166,PACENOTE,PREPOSITIONS,AT_TAPE,Bei Band,at_tape.ogg,2,,pacenotes/Rbr.ini/prepositions/Extended.ini
2167,PACENOTE,PREPOSITIONS,AT_FENCE,Bei Zaun,at_fence.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/prepositions/Extended.ini
2167,PACENOTE,PREPOSITIONS,AT_FENCE,Bei Zaun,at_fence.ogg,2,,pacenotes/Rbr.ini/prepositions/Extended.ini
2168,PACENOTE,PREPOSITIONS,AT_FLAG,Bei Flagge,at_flag.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/prepositions/Extended.ini
2168,PACENOTE,PREPOSITIONS,AT_FLAG,Bei Flagge,at_flag.ogg,2,,pacenotes/Rbr.ini/prepositions/Extended.ini
2169,PACENOTE,PREPOSITIONS,AT_HOUSE,Bei Haus,at_house.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/prepositions/Extended.ini
2169,PACENOTE,PREPOSITIONS,AT_HOUSE,Bei Haus,at_house.ogg,2,,pacenotes/Rbr.ini/prepositions/Extended.ini
2170,PACENOTE,PREPOSITIONS,AT_SIGN,Bei Schild,at_sign.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/prepositions/Extended.ini
2170,PACENOTE,PREPOSITIONS,AT_SIGN,Bei Schild,at_sign.ogg,2,,pacenotes/Rbr.ini/prepositions/Extended.ini
2171,PACENOTE,PREPOSITIONS,AT_POST,Bei Pfahl,at_post.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/prepositions/Extended.ini
2171,PACENOTE,PREPOSITIONS,AT_POST,Bei Pfahl,at_post.ogg,2,,pacenotes/Rbr.ini/prepositions/Extended.ini
2172,PACENOTE,PREPOSITIONS,AT_JUNCTION,Bei Kreuzung,at_junction.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/prepositions/Extended.ini
2172,PACENOTE,PREPOSITIONS,AT_JUNCTION,Bei Kreuzung,at_junction.ogg,2,,pacenotes/Rbr.ini/prepositions/Extended.ini
2173,PACENOTE,PREPOSITIONS,AT_CREST,Bei Kuppe,at_crest.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/prepositions/Extended.ini
2173,PACENOTE,PREPOSITIONS,AT_CREST,Bei Kuppe,at_crest.ogg,2,,pacenotes/Rbr.ini/prepositions/Extended.ini
2174,PACENOTE,PREPOSITIONS,AT_GATE,Bei Tor,at_gate.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/prepositions/Extended.ini
2174,PACENOTE,PREPOSITIONS,AT_GATE,Bei Tor,at_gate.ogg,2,,pacenotes/Rbr.ini/prepositions/Extended.ini
2175,PACENOTE,PREPOSITIONS,AT_BRIDGE,Bei Brücke,at_bridge.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/prepositions/Extended.ini
2175,PACENOTE,PREPOSITIONS,AT_BRIDGE,Bei Brücke,at_bridge.ogg,2,,pacenotes/Rbr.ini/prepositions/Extended.ini
2176,PACENOTE,CAUTIONS,BRAKE_INTO,Bremsen,brake_into.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/cautions/Extended.ini
2176,PACENOTE,CAUTIONS,BRAKE_INTO,Bremsen,brake_into.ogg,3,,pacenotes/Rbr.ini/cautions/Extended.ini
2177,PACENOTE,CAUTIONS,BRAKE_AND,Bremsen Und,brake_and.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/cautions/Extended.ini
2177,PACENOTE,CAUTIONS,BRAKE_AND,Bremsen Und,brake_and.ogg,3,,pacenotes/Rbr.ini/cautions/Extended.ini
2178,PACENOTE,CAUTIONS,BRAKE_20,Bremsen 20,brake_20.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/cautions/Extended.ini
2178,PACENOTE,CAUTIONS,BRAKE_20,Bremsen 20,brake_20.ogg,3,,pacenotes/Rbr.ini/cautions/Extended.ini
2179,PACENOTE,CAUTIONS,BRAKE_30,Bremsen 30,brake_30.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/cautions/Extended.ini
2179,PACENOTE,CAUTIONS,BRAKE_30,Bremsen 30,brake_30.ogg,3,,pacenotes/Rbr.ini/cautions/Extended.ini
2180,PACENOTE,CAUTIONS,BRAKE_40,Bremsen 40,brake_40.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/cautions/Extended.ini
2180,PACENOTE,CAUTIONS,BRAKE_40,Bremsen 40,brake_40.ogg,3,,pacenotes/Rbr.ini/cautions/Extended.ini
2181,PACENOTE,CAUTIONS,BRAKE_50,Bremsen 50,brake_50.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/cautions/Extended.ini
2181,PACENOTE,CAUTIONS,BRAKE_50,Bremsen 50,brake_50.ogg,3,,pacenotes/Rbr.ini/cautions/Extended.ini
2182,PACENOTE,CAUTIONS,SLIPPY_BRAKING,Glatte Bremszone,slippy_braking.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/cautions/Extended.ini
2182,PACENOTE,CAUTIONS,SLIPPY_BRAKING,Glatte Bremszone,slippy_braking.ogg,2,,pacenotes/Rbr.ini/cautions/Extended.ini
2183,PACENOTE,CAUTIONS,SLIPPY_ENTRY,Einfahrt Glatt,slippy_entry.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/cautions/Extended.ini
2183,PACENOTE,CAUTIONS,SLIPPY_ENTRY,Einfahrt Glatt,slippy_entry.ogg,2,,pacenotes/Rbr.ini/cautions/Extended.ini
2184,PACENOTE,CAUTIONS,SLIPPY_EXIT,Ausfahrt Glatt,slippy_exit.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/cautions/Extended.ini
2184,PACENOTE,CAUTIONS,SLIPPY_EXIT,Ausfahrt Glatt,slippy_exit.ogg,2,,pacenotes/Rbr.ini/cautions/Extended.ini
2185,PACENOTE,ADDITIONAL,SUMPPU,Quetscht,sumppu.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
2185,PACENOTE,ADDITIONAL,SUMPPU,Quetscht,sumppu.ogg,2,,pacenotes/Rbr.ini/additional/Extended.ini
2186,PACENOTE,ADDITIONAL,WIDENS,Weitet Sich,widens.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
2186,PACENOTE,ADDITIONAL,WIDENS,Weitet Sich,widens.ogg,2,,pacenotes/Rbr.ini/additional/Extended.ini
2187,PACENOTE,ADJECTIVES,TIGHTENSSUMPPU,Quetscht,tightens_sumppu.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2187,PACENOTE,ADJECTIVES,TIGHTENSSUMPPU,Quetscht,tightens_sumppu.ogg,2,,pacenotes/Rbr.ini/adjectives/Extended.ini
2188,PACENOTE,OBSTACLES,JUMP_MAYBE,Sprung Vielleicht,jump_maybe.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
2188,PACENOTE,OBSTACLES,JUMP_MAYBE,Sprung Vielleicht,jump_maybe.ogg,2,,pacenotes/Rbr.ini/obstacles/Extended.ini
2189,PACENOTE,OBSTACLES,OVER_SMALL_JUMP,Über Kleinen Sprung,over_small_jump.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
2189,PACENOTE,OBSTACLES,OVER_SMALL_JUMP,Über Kleinen Sprung,over_small_jump.ogg,2,,pacenotes/Rbr.ini/obstacles/Extended.ini
2190,PACENOTE,OBSTACLES,OVER_JUMP_DAB,Brems im Sprung,over_jump_dab.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
2190,PACENOTE,OBSTACLES,OVER_JUMP_DAB,Brems im Sprung,over_jump_dab.ogg,2,,pacenotes/Rbr.ini/obstacles/Extended.ini
2191,PACENOTE,OBSTACLES,OVERSMALLCREST,Über Kleine Kuppe,over_small_crest.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
