id,type,name,translation,file,sounds,error,ini
7,PACENOTE,FASTRIGHT,5 Rechts,five_right.ogg,3,,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini
8,PACENOTE,MEDIUMRIGHT,4 Rechts,four_right.ogg,3,,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini
9,PACENOTE,KRIGHT,3 Rechts,three_right.ogg,3,,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini
10,PACENOTE,90_RIGHT,2 Rechts,two_right_de.ogg,3,,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini
11,PACENOTE,HAIRPINRIGHT,Kehre Rechts,hairpin_right.ogg,3,,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini
12,PACENOTE,TWISTY,Kurvenreich,twisty.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
14,PACENOTE,NARROWS,Verengung (Straße),narrows.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
15,PACENOTE,WIDEOUT,Verbreiterung,wideout.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
16,PACENOTE,OVERCREST,Über Hügel,overcrest.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
17,PACENOTE,FORD,Furt,ford.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
18,PACENOTE,CARE,Vorsicht,care.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/cautions/Extended.ini
19,PACENOTE,BUMP,Unebenheit,bump.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
20,PACENOTE,JUMP,Sprung,jump.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
22,PACENOTE,FINISH,Ziel,finish.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/links/Extended.ini
25,PACENOTE,FLATRIGHT,Voll Rechts,flat_right.ogg,3,,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini
26,PACENOTE,FLATLEFT,Voll Links,flat_left.ogg,3,,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini
27,PACENOTE,BRIDGE,Brücke,bridge.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
28,PACENOTE,GOSTRAIGHT,Geradeaus,gostraight.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
29,PACENOTE,KEEPRIGHT,Rechts halten,keepright.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
30,PACENOTE,KEEPLEFT,Links halten,keepleft.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
31,PACENOTE,KEEPMIDDLE,Mittig halten,keepmiddle.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
32,PACENOTE,CAUTION,Achtung,caution.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/cautions/Extended.ini
102,PACENOTE,TWO_LEFT,1 Links,one_left.ogg,3,,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini
112,PACENOTE,TWO_RIGHT,1 Rechts,one_right.ogg,3,,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini
120,PACENOTE,LEFT,Links,left.ogg,3,,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini
121,PACENOTE,RIGHT,Rechts,right.ogg,3,,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini
122,PACENOTE,NIU_RIGHT_INTO,,right_into.ogg,3,,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini
123,PACENOTE,NIU_LEFT_INTO,,left_into.ogg,3,,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini
124,PACENOTE,RIGHT_LEFT,Rechts-Links,right_left.ogg,3,,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini
125,PACENOTE,LEFT_RIGHT,Links-Rechts,left_right.ogg,3,,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini
126,PACENOTE,RIGHT_AROUND,Rechts Herum,right_around.ogg,3,,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini
127,PACENOTE,LEFT_AROUND,Links Herum,left_around.ogg,3,,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini
149,PACENOTE,10,10,10_1.ogg,4,,pacenotes/Rbr.ini/packages/Extended.ini/links/Extended.ini
150,PACENOTE,20,20,20_1.ogg,4,,pacenotes/Rbr.ini/packages/Extended.ini/links/Extended.ini
200,PACENOTE,OVER_BRIDGE,Über Brücke,over_bridge.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
201,PACENOTE,NIU_OVER_RAILS,Über Gleis,over_rails.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
202,PACENOTE,NIU_OVER_RAILWAY,Über Schienenstrang,over_railway.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
211,PACENOTE,NIU_DEEPCUT,Cut Tief,deepcut.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
