id,type,category,name,translation,file,sounds,error,ini,file_src_dir
29,PACENOTE,LINE,KEEPRIGHT,Keep Right,keep_right1.ogg,2,,pacenotes/Rbr.ini/line/Extended.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
29,PACENOTE,LINE,KEEPRIGHT,Keep Right,keep_right2.ogg,2,,pacenotes/Rbr.ini/line/Extended.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
29,PACENOTE,LINE,KEEPRIGHT,Keep Right,keep_right1.ogg,2,,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/line/Extended.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
29,PACENOTE,LINE,KEEPRIGHT,Keep Right,keep_right2.ogg,2,,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/line/Extended.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
29,PACENOTE,LINE,KEEPRIGHT,Keep Right,keep_right1.ogg,2,,pacenotes/Rbr-Enhanced.ini/line/Extended.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
29,PACENOTE,LINE,KEEPRIGHT,Keep Right,keep_right2.ogg,2,,pacenotes/Rbr-Enhanced.ini/line/Extended.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
30,PACENOTE,LINE,KEEPLEFT,Keep Left,keep_left1.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
30,PACENOTE,LINE,KEEPLEFT,Keep Left,keep_left2.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
30,PACENOTE,LINE,KEEPLEFT,Keep Left,keep_left1.ogg,2,,pacenotes/Rbr.ini/line/Extended.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
30,PACENOTE,LINE,KEEPLEFT,Keep Left,keep_left2.ogg,2,,pacenotes/Rbr.ini/line/Extended.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
30,PACENOTE,LINE,KEEPLEFT,Keep Left,keep_left1.ogg,2,,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/line/Extended.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
30,PACENOTE,LINE,KEEPLEFT,Keep Left,keep_left2.ogg,2,,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/line/Extended.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
30,PACENOTE,LINE,KEEPLEFT,Keep Left,keep_left1.ogg,2,,pacenotes/Rbr-Enhanced.ini/line/Extended.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
30,PACENOTE,LINE,KEEPLEFT,Keep Left,keep_left2.ogg,2,,pacenotes/Rbr-Enhanced.ini/line/Extended.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
31,PACENOTE,LINE,KEEPMIDDLE,Keep Middle,keep_middle1.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
31,PACENOTE,LINE,KEEPMIDDLE,Keep Middle,keep_middle2.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
31,PACENOTE,LINE,KEEPMIDDLE,Keep Middle,keep_middle1.ogg,2,,pacenotes/Rbr.ini/line/Extended.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
31,PACENOTE,LINE,KEEPMIDDLE,Keep Middle,keep_middle2.ogg,2,,pacenotes/Rbr.ini/line/Extended.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
31,PACENOTE,LINE,KEEPMIDDLE,Keep Middle,keep_middle1.ogg,2,,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/line/Extended.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
31,PACENOTE,LINE,KEEPMIDDLE,Keep Middle,keep_middle2.ogg,2,,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/line/Extended.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
31,PACENOTE,LINE,KEEPMIDDLE,Keep Middle,keep_middle1.ogg,2,,pacenotes/Rbr-Enhanced.ini/line/Extended.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
31,PACENOTE,LINE,KEEPMIDDLE,Keep Middle,keep_middle2.ogg,2,,pacenotes/Rbr-Enhanced.ini/line/Extended.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
32,PACENOTE,CAUTIONS,CAUTION,Caution,caution1.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/cautions/Extended.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
32,PACENOTE,CAUTIONS,CAUTION,Caution,caution2.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/cautions/Extended.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
32,PACENOTE,CAUTIONS,CAUTION,Caution,caution3.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/cautions/Extended.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
32,PACENOTE,CAUTIONS,CAUTION,Caution,caution1.ogg,3,,pacenotes/Rbr.ini/cautions/Extended.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
32,PACENOTE,CAUTIONS,CAUTION,Caution,caution2.ogg,3,,pacenotes/Rbr.ini/cautions/Extended.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
32,PACENOTE,CAUTIONS,CAUTION,Caution,caution3.ogg,3,,pacenotes/Rbr.ini/cautions/Extended.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
32,PACENOTE,CAUTIONS,CAUTION,Caution,caution1.ogg,3,,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/cautions/Extended.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
32,PACENOTE,CAUTIONS,CAUTION,Caution,caution2.ogg,3,,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/cautions/Extended.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
32,PACENOTE,CAUTIONS,CAUTION,Caution,caution3.ogg,3,,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/cautions/Extended.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
32,PACENOTE,CAUTIONS,CAUTION,Caution,caution1.ogg,3,,pacenotes/Rbr-Enhanced.ini/cautions/Extended.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
32,PACENOTE,CAUTIONS,CAUTION,Caution,caution2.ogg,3,,pacenotes/Rbr-Enhanced.ini/cautions/Extended.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
32,PACENOTE,CAUTIONS,CAUTION,Caution,caution3.ogg,3,,pacenotes/Rbr-Enhanced.ini/cautions/Extended.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
102,PACENOTE,CORNERS,TWO_LEFT,1 Left,one_left1.ogg,4,,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
102,PACENOTE,CORNERS,TWO_LEFT,1 Left,one_left2.ogg,4,,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
102,PACENOTE,CORNERS,TWO_LEFT,1 Left,one_left3.ogg,4,,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
102,PACENOTE,CORNERS,TWO_LEFT,1 Left,one_left4.ogg,4,,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
102,PACENOTE,CORNERS,TWO_LEFT,1 Left,one_left1.ogg,4,,pacenotes/Rbr.ini/corners/Descriptive.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
102,PACENOTE,CORNERS,TWO_LEFT,1 Left,one_left2.ogg,4,,pacenotes/Rbr.ini/corners/Descriptive.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
102,PACENOTE,CORNERS,TWO_LEFT,1 Left,one_left3.ogg,4,,pacenotes/Rbr.ini/corners/Descriptive.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
102,PACENOTE,CORNERS,TWO_LEFT,1 Left,one_left4.ogg,4,,pacenotes/Rbr.ini/corners/Descriptive.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
102,PACENOTE,CORNERS,TWO_LEFT,1 Left,one_left1.ogg,4,,pacenotes/Rbr-Enhanced.ini/packages/Descriptive.ini/corners/Descriptive.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
102,PACENOTE,CORNERS,TWO_LEFT,1 Left,one_left2.ogg,4,,pacenotes/Rbr-Enhanced.ini/packages/Descriptive.ini/corners/Descriptive.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
102,PACENOTE,CORNERS,TWO_LEFT,1 Left,one_left3.ogg,4,,pacenotes/Rbr-Enhanced.ini/packages/Descriptive.ini/corners/Descriptive.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
102,PACENOTE,CORNERS,TWO_LEFT,1 Left,one_left4.ogg,4,,pacenotes/Rbr-Enhanced.ini/packages/Descriptive.ini/corners/Descriptive.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
102,PACENOTE,CORNERS,TWO_LEFT,1 Left,one_left1.ogg,4,,pacenotes/Rbr-Enhanced.ini/corners/Descriptive.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
102,PACENOTE,CORNERS,TWO_LEFT,1 Left,one_left2.ogg,4,,pacenotes/Rbr-Enhanced.ini/corners/Descriptive.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
102,PACENOTE,CORNERS,TWO_LEFT,1 Left,one_left3.ogg,4,,pacenotes/Rbr-Enhanced.ini/corners/Descriptive.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
102,PACENOTE,CORNERS,TWO_LEFT,1 Left,one_left4.ogg,4,,pacenotes/Rbr-Enhanced.ini/corners/Descriptive.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
112,PACENOTE,CORNERS,TWO_RIGHT,1 Right,one_right1.ogg,4,,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
112,PACENOTE,CORNERS,TWO_RIGHT,1 Right,one_right2.ogg,4,,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
112,PACENOTE,CORNERS,TWO_RIGHT,1 Right,one_right3.ogg,4,,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
112,PACENOTE,CORNERS,TWO_RIGHT,1 Right,one_right4.ogg,4,,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
112,PACENOTE,CORNERS,TWO_RIGHT,1 Right,one_right1.ogg,4,,pacenotes/Rbr.ini/corners/Descriptive.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
112,PACENOTE,CORNERS,TWO_RIGHT,1 Right,one_right2.ogg,4,,pacenotes/Rbr.ini/corners/Descriptive.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
112,PACENOTE,CORNERS,TWO_RIGHT,1 Right,one_right3.ogg,4,,pacenotes/Rbr.ini/corners/Descriptive.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
112,PACENOTE,CORNERS,TWO_RIGHT,1 Right,one_right4.ogg,4,,pacenotes/Rbr.ini/corners/Descriptive.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
112,PACENOTE,CORNERS,TWO_RIGHT,1 Right,one_right1.ogg,4,,pacenotes/Rbr-Enhanced.ini/packages/Descriptive.ini/corners/Descriptive.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
112,PACENOTE,CORNERS,TWO_RIGHT,1 Right,one_right2.ogg,4,,pacenotes/Rbr-Enhanced.ini/packages/Descriptive.ini/corners/Descriptive.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
112,PACENOTE,CORNERS,TWO_RIGHT,1 Right,one_right3.ogg,4,,pacenotes/Rbr-Enhanced.ini/packages/Descriptive.ini/corners/Descriptive.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
112,PACENOTE,CORNERS,TWO_RIGHT,1 Right,one_right4.ogg,4,,pacenotes/Rbr-Enhanced.ini/packages/Descriptive.ini/corners/Descriptive.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
112,PACENOTE,CORNERS,TWO_RIGHT,1 Right,one_right1.ogg,4,,pacenotes/Rbr-Enhanced.ini/corners/Descriptive.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
112,PACENOTE,CORNERS,TWO_RIGHT,1 Right,one_right2.ogg,4,,pacenotes/Rbr-Enhanced.ini/corners/Descriptive.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
112,PACENOTE,CORNERS,TWO_RIGHT,1 Right,one_right3.ogg,4,,pacenotes/Rbr-Enhanced.ini/corners/Descriptive.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
112,PACENOTE,CORNERS,TWO_RIGHT,1 Right,one_right4.ogg,4,,pacenotes/Rbr-Enhanced.ini/corners/Descriptive.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
120,PACENOTE,CORNERS,LEFT,Left,left1.ogg,4,,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
120,PACENOTE,CORNERS,LEFT,Left,left2.ogg,4,,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
120,PACENOTE,CORNERS,LEFT,Left,left3.ogg,4,,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
120,PACENOTE,CORNERS,LEFT,Left,left4.ogg,4,,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
120,PACENOTE,CORNERS,LEFT,Left,left1.ogg,4,,pacenotes/Rbr.ini/corners/Descriptive.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
120,PACENOTE,CORNERS,LEFT,Left,left2.ogg,4,,pacenotes/Rbr.ini/corners/Descriptive.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
120,PACENOTE,CORNERS,LEFT,Left,left3.ogg,4,,pacenotes/Rbr.ini/corners/Descriptive.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
120,PACENOTE,CORNERS,LEFT,Left,left4.ogg,4,,pacenotes/Rbr.ini/corners/Descriptive.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
120,PACENOTE,CORNERS,LEFT,Left,left1.ogg,4,,pacenotes/Rbr-Enhanced.ini/packages/Descriptive.ini/corners/Descriptive.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
120,PACENOTE,CORNERS,LEFT,Left,left2.ogg,4,,pacenotes/Rbr-Enhanced.ini/packages/Descriptive.ini/corners/Descriptive.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
120,PACENOTE,CORNERS,LEFT,Left,left3.ogg,4,,pacenotes/Rbr-Enhanced.ini/packages/Descriptive.ini/corners/Descriptive.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
120,PACENOTE,CORNERS,LEFT,Left,left4.ogg,4,,pacenotes/Rbr-Enhanced.ini/packages/Descriptive.ini/corners/Descriptive.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
120,PACENOTE,CORNERS,LEFT,Left,left1.ogg,4,,pacenotes/Rbr-Enhanced.ini/corners/Descriptive.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
120,PACENOTE,CORNERS,LEFT,Left,left2.ogg,4,,pacenotes/Rbr-Enhanced.ini/corners/Descriptive.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
120,PACENOTE,CORNERS,LEFT,Left,left3.ogg,4,,pacenotes/Rbr-Enhanced.ini/corners/Descriptive.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
120,PACENOTE,CORNERS,LEFT,Left,left4.ogg,4,,pacenotes/Rbr-Enhanced.ini/corners/Descriptive.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
121,PACENOTE,CORNERS,RIGHT,Right,right1.ogg,4,,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
121,PACENOTE,CORNERS,RIGHT,Right,right2.ogg,4,,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
121,PACENOTE,CORNERS,RIGHT,Right,right3.ogg,4,,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
121,PACENOTE,CORNERS,RIGHT,Right,right4.ogg,4,,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
121,PACENOTE,CORNERS,RIGHT,Right,right1.ogg,4,,pacenotes/Rbr.ini/corners/Descriptive.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
121,PACENOTE,CORNERS,RIGHT,Right,right2.ogg,4,,pacenotes/Rbr.ini/corners/Descriptive.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
121,PACENOTE,CORNERS,RIGHT,Right,right3.ogg,4,,pacenotes/Rbr.ini/corners/Descriptive.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
121,PACENOTE,CORNERS,RIGHT,Right,right4.ogg,4,,pacenotes/Rbr.ini/corners/Descriptive.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
121,PACENOTE,CORNERS,RIGHT,Right,right1.ogg,4,,pacenotes/Rbr-Enhanced.ini/packages/Descriptive.ini/corners/Descriptive.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
121,PACENOTE,CORNERS,RIGHT,Right,right2.ogg,4,,pacenotes/Rbr-Enhanced.ini/packages/Descriptive.ini/corners/Descriptive.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
121,PACENOTE,CORNERS,RIGHT,Right,right3.ogg,4,,pacenotes/Rbr-Enhanced.ini/packages/Descriptive.ini/corners/Descriptive.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
121,PACENOTE,CORNERS,RIGHT,Right,right4.ogg,4,,pacenotes/Rbr-Enhanced.ini/packages/Descriptive.ini/corners/Descriptive.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
121,PACENOTE,CORNERS,RIGHT,Right,right1.ogg,4,,pacenotes/Rbr-Enhanced.ini/corners/Descriptive.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
121,PACENOTE,CORNERS,RIGHT,Right,right2.ogg,4,,pacenotes/Rbr-Enhanced.ini/corners/Descriptive.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
121,PACENOTE,CORNERS,RIGHT,Right,right3.ogg,4,,pacenotes/Rbr-Enhanced.ini/corners/Descriptive.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
121,PACENOTE,CORNERS,RIGHT,Right,right4.ogg,4,,pacenotes/Rbr-Enhanced.ini/corners/Descriptive.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
122,PACENOTE,CORNERS,NIU_RIGHT_INTO,,right1.ogg,4,,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
122,PACENOTE,CORNERS,NIU_RIGHT_INTO,,right2.ogg,4,,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
122,PACENOTE,CORNERS,NIU_RIGHT_INTO,,right3.ogg,4,,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
122,PACENOTE,CORNERS,NIU_RIGHT_INTO,,right4.ogg,4,,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
122,PACENOTE,CORNERS,NIU_RIGHT_INTO,,right1.ogg,4,,pacenotes/Rbr.ini/corners/Descriptive.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
122,PACENOTE,CORNERS,NIU_RIGHT_INTO,,right2.ogg,4,,pacenotes/Rbr.ini/corners/Descriptive.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
122,PACENOTE,CORNERS,NIU_RIGHT_INTO,,right3.ogg,4,,pacenotes/Rbr.ini/corners/Descriptive.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
122,PACENOTE,CORNERS,NIU_RIGHT_INTO,,right4.ogg,4,,pacenotes/Rbr.ini/corners/Descriptive.ini,assets/Jannemod V3 - Public test_v1.1/English/English Numeric A/Plugins/Pacenote/sounds/Janne Laahanen EnNu A
