id,type,name,translation,file,sounds,error,ini
412,PACENOTE,OUTSIDE,Outside,ulkona.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
430,PACENOTE,DONE,Done,done.ogg,1,Not found: done.ogg,pacenotes/Rbr.ini/packages/Extended.ini/links/Extended.ini
431,PACENOTE,STOP,Stop,stop.ogg,1,Not found: stop.ogg,pacenotes/Rbr.ini/packages/Extended.ini/links/Extended.ini
432,PACENOTE,LINE,Line,line.ogg,1,Not found: line.ogg,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
540,PACENOTE,ONTO_GRAVEL,On Gravel,soralle.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/surface/Extended.ini
541,PACENOTE,ONTO_TARMAC,On Tarmac,asfaltille.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/surface/Extended.ini
542,PACENOTE,ONTO_CONCRETE,On Concrete,betonille.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/surface/Extended.ini
543,PACENOTE,ONTO_COBBLES,Onto Cobbles,onto_cobbles.ogg,1,Not found: onto_cobbles.ogg,pacenotes/Rbr.ini/packages/Extended.ini/surface/Extended.ini
544,PACENOTE,ONTO_GRIT,Onto Grit,onto_grit.ogg,1,Not found: onto_grit.ogg,pacenotes/Rbr.ini/packages/Extended.ini/surface/Extended.ini
545,PACENOTE,ONTO_SNOW,On Snow,lumelle.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/surface/Extended.ini
549,PACENOTE,HOLD,Hold,pida1.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
551,PACENOTE,L_FOOT_BRAKING,Tie,sido.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
555,PACENOTE,TO_SIGHT_DISTANCE,To Sight Distance,to_sight_distance.ogg,1,Not found: to_sight_distance.ogg,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
556,PACENOTE,SPLIT_TIME,Split Time,split_time.ogg,1,Not found: split_time.ogg,pacenotes/Rbr.ini/packages/Extended.ini/links/Extended.ini
557,PACENOTE,ENTRY,Entry,entry.ogg,1,Not found: entry.ogg,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
2001,PACENOTE,TIGHTENSTOSIX,Tightens 6,kirraa_kuueks.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2002,PACENOTE,TIGHTENSTOFIVE,Tightens 5,kirraa_viieks.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2003,PACENOTE,TIGHTENSTOFOUR,Tightens 4,kirraa_neljaks.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2004,PACENOTE,TIGHTENSTOTHREE,Tightens 3,kirraa_kolmeks.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2005,PACENOTE,TIGHTENSTOTWO,Tightens 2,kirraa_kaheks.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2006,PACENOTE,TIGHTENSTOONE,Tightens 1,kirraa_yheks.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2007,PACENOTE,TIGHTENSTOACUTE,Tightens HP,kirraa_tiukaks.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2008,PACENOTE,TOSIX,6,_kuueks.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2009,PACENOTE,TOFIVE,5,_viieks.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2010,PACENOTE,TOFOUR,4,_neljaks.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2011,PACENOTE,TOTHREE,3,_kolmeks.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2012,PACENOTE,TOTWO,2,_kaheks.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2013,PACENOTE,TOONE,1,_yheks.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2014,PACENOTE,TOACUTE,HP,_tiukaks.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2015,PACENOTE,TIGHTENSLATE,Tightens Late,kirraa_lopussa.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2016,PACENOTE,DONTCUTEARLY,Don't Cut Early,ala_alussa.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
2017,PACENOTE,DONTCUTLATE,Don't Cut Late,ala_lopussa.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
2018,PACENOTE,OPENSTIGHTENS,Opens Tightens,aukee_kirraa.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2019,PACENOTE,TIGHTENSOPENS,Tightens Opens,kirraa_aukee.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2020,PACENOTE,ROIKU,Hang,roiku.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
2021,PACENOTE,CAREIN,Care Inside,varo_sisalla.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/cautions/Extended.ini
2022,PACENOTE,CAREOUT,Care Outside,varo_ulkona.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/cautions/Extended.ini
2023,PACENOTE,HAE,Line,hae1.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
2024,PACENOTE,TODIP,TODIP,notko.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
2029,PACENOTE,CONTINUESOVERCREST,Continues Over Crest,jatkuu_yli_nypyn.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
2030,PACENOTE,IMMEDIATE,Immediate,heti1.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/links/Extended.ini
2100,PACENOTE,VASEMMALTA,Keep Left,vasen_laita.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
2101,PACENOTE,OIKEELTA,Keep Right,oikee_laita.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
2102,PACENOTE,DOUBLE,Double,tupla1.ogg,3,,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
2103,PACENOTE,HALF_LONG,Half Long,puolipitka1.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
2105,PACENOTE,TO_FINISH,To Finish,maaliin1.ogg,1,,pacenotes/Rbr.ini/packages/Extended.ini/links/Extended.ini
2106,PACENOTE,JUMP_FLAT,Jump Flat,hyppytays1.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
2107,PACENOTE,JUMP_BIND,Jump Tie,hyppysido1.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
2108,PACENOTE,OVER_JUMP,Over Jump,hypynyli1.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
2109,PACENOTE,SMALL_CREST,Small Crest,pikkunyppy1.ogg,2,,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
